@ NAME             %05s "TWISS"
@ TYPE             %05s "TWISS"
@ SEQUENCE         %08s "SWISSFEL"
@ PARTICLE         %08s "ELECTRON"
@ MASS             %le     0.0005109989461
@ CHARGE           %le                  -1
@ ENERGY           %le         5960.050657
@ PC               %le         5960.050657
@ GAMMA            %le         11663528.28
@ KBUNCH           %le                   1
@ BCURRENT         %le                   0
@ SIGE             %le              0.0001
@ SIGT             %le               0.001
@ NPART            %le                   0
@ EX               %le                   1
@ EY               %le                   1
@ ET               %le               0.001
@ BV_FLAG          %le                   1
@ LENGTH           %le         163.3883264
@ ALFA             %le                   0
@ ORBIT5           %le                  -0
@ GAMMATR          %le                   0
@ Q1               %le         4.058172996
@ Q2               %le         3.921747233
@ DQ1              %le                   0
@ DQ2              %le                   0
@ DXMAX            %le        0.1648582012
@ DYMAX            %le        0.1405799996
@ XCOMAX           %le                   0
@ YCOMAX           %le                   0
@ BETXMAX          %le         304.5016335
@ BETYMAX          %le          94.7236671
@ XCORMS           %le                   0
@ YCORMS           %le                   0
@ DXRMS            %le       0.04757122278
@ DYRMS            %le      0.009357156244
@ DELTAP           %le                   0
@ SYNCH_1          %le                   0
@ SYNCH_2          %le                   0
@ SYNCH_3          %le                   0
@ SYNCH_4          %le                   0
@ SYNCH_5          %le                   0
@ TITLE            %08s "no-title"
@ ORIGIN           %16s "5.05.02 Linux 64"
@ DATE             %08s "27/05/21"
@ TIME             %08s "09.23.24"
* NAME                                S               RE11               RE12               RE13               RE14               RE16               RE31               RE32               RE33               RE34               RE36 
$ %s                                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le 
 "SARCL01.MCOR180$START"              19.575       0.8897383847        12.21368469                  0                  0                  0                  0                  0      -0.3735612151        13.97893688                  0
 "DRIFT_39"                      19.625       0.8523466965        11.75659495                  0                  0                  0                  0                  0      -0.3825080344        14.17988661                  0
 "SARCL01.MCOR180.CXY"              19.825       0.7027799434        9.928235972                  0                  0                  0                  0                  0      -0.4182953115        14.98368549                  0
 "DRIFT_40"                      19.875       0.6653882552        9.471146228                  0                  0                  0                  0                  0      -0.4272421308        15.18463521                  0
 "SARCL01.MCOR180$END"              19.875       0.6653882552        9.471146228                  0                  0                  0                  0                  0      -0.4272421308        15.18463521                  0
 "DRIFT_41"                      20.075       0.5158215021        7.642787252                  0                  0                  0                  0                  0       -0.463029408         15.9884341                  0
 "SARCL01.MQUA190$START"              20.075       0.5158215021        7.642787252                  0                  0                  0                  0                  0       -0.463029408         15.9884341                  0
 "SARCL01.MQUA190"               20.375       0.3237406383        5.392478813                  0                  0                  0                  0                  0      -0.4823816355        16.02424858                  0
 "SARCL01.MQUA190$END"              20.375       0.3237406383        5.392478813                  0                  0                  0                  0                  0      -0.4823816355        16.02424858                  0
 "DRIFT_42"                      20.675       0.1593152523        3.580347924                  0                  0                  0                  0                  0      -0.4669380897        14.88931479                  0
 "SARCL01.END"                   20.675       0.1593152523        3.580347924                  0                  0                  0                  0                  0      -0.4669380897        14.88931479                  0
 "SARCL01$END"                   20.675       0.1593152523        3.580347924                  0                  0                  0                  0                  0      -0.4669380897        14.88931479                  0
 "SARCL02$START"                 20.675       0.1593152523        3.580347924                  0                  0                  0                  0                  0      -0.4669380897        14.88931479                  0
 "SARCL02.START"                 20.675       0.1593152523        3.580347924                  0                  0                  0                  0                  0      -0.4669380897        14.88931479                  0
 "SARCL02.MBND100"            21.175025      -0.1147511106       0.5595868138                  0                  0    -0.004363357402                  0                  0      -0.4412018265        12.99779996                  0
 "DRIFT_43"                 23.76002519       -1.531765771       -15.05732063                  0                  0     -0.04948394721                  0                  0      -0.3074779976        3.199300696                  0
 "SARCL02.DBPM110$START"         23.76002519       -1.531765771       -15.05732063                  0                  0     -0.04948394721                  0                  0      -0.3074779976        3.199300696                  0
 "DRIFT_44"                 23.81002519       -1.559174176       -15.35938845                  0                  0     -0.05035668583                  0                  0      -0.3048914633        3.009774613                  0
 "SARCL02.DBPM110.MARK"         23.81002519       -1.559174176       -15.35938845                  0                  0     -0.05035668583                  0                  0      -0.3048914633        3.009774613                  0
 "DRIFT_45"                 23.86002519       -1.586582581       -15.66145627                  0                  0     -0.05122942445                  0                  0      -0.3023049291        2.820248529                  0
 "SARCL02.DBPM110$END"         23.86002519       -1.586582581       -15.66145627                  0                  0     -0.05122942445                  0                  0      -0.3023049291        2.820248529                  0
 "SARCL02.MCOR120$START"         23.86002519       -1.586582581       -15.66145627                  0                  0     -0.05122942445                  0                  0      -0.3023049291        2.820248529                  0
 "DRIFT_46"                 23.91002519       -1.613990987       -15.96352409                  0                  0     -0.05210216306                  0                  0      -0.2997183949        2.630722445                  0
 "SARCL02.MCOR120.CXY"         24.11002519       -1.723624608       -17.17179537                  0                  0     -0.05559311753                  0                  0       -0.289372258         1.87261811                  0
 "DRIFT_47"                 24.16002519       -1.751033013       -17.47386319                  0                  0     -0.05646585614                  0                  0      -0.2867857238        1.683092026                  0
 "SARCL02.MCOR120$END"         24.16002519       -1.751033013       -17.47386319                  0                  0     -0.05646585614                  0                  0      -0.2867857238        1.683092026                  0
 "DRIFT_48"                 24.32502481       -1.841480539       -18.47068466                  0                  0     -0.05934588684                  0                  0      -0.2782501809        1.057657412                  0
 "SARCL02.MQUA130$START"         24.32502481       -1.841480539       -18.47068466                  0                  0     -0.05934588684                  0                  0      -0.2782501809        1.057657412                  0
 "SARCL02.MQUA130"          24.62502481       -1.794580861       -18.15707984                  0                  0     -0.05777345311                  0                  0      -0.2943382691   -0.0006357033902                  0
 "SARCL02.MQUA130$END"         24.62502481       -1.794580861       -18.15707984                  0                  0     -0.05777345311                  0                  0      -0.2943382691   -0.0006357033902                  0
 "DRIFT_49"                 25.32002481       -1.200430735       -12.53290793                  0                  0     -0.03849519718                  0                  0      -0.4062381138       -2.362106188                  0
 "SARCL02.MQUA150$START"         25.32002481       -1.200430735       -12.53290793                  0                  0     -0.03849519718                  0                  0      -0.4062381138       -2.362106188                  0
 "SARCL02.MQUA150"          25.40002481       -1.132078538       -11.88593108                  0                  0     -0.03627737363                  0                  0      -0.4191050116       -2.633848519                  0
 "SARCL02.MQUA150$END"         25.40002481       -1.132078538       -11.88593108                  0                  0     -0.03627737363                  0                  0      -0.4191050116       -2.633848519                  0
 "DRIFT_50"                 25.52002519       -1.029607553       -10.91606666                  0                  0     -0.03295247513                  0                  0      -0.4383847166       -3.041336388                  0
 "SARCL02.MQSK160"          25.60002519       -0.961293782       -10.26949247   -2.022820636e-06   -1.431147978e-05     -0.03073588325   -4.600839138e-06   -4.889719641e-05       -0.451237812       -3.312994095   -1.472033176e-07
